-10. ; -967.
-9.9800000000000004 ; -961.07199200000002
-9.9600000000000009 ; -955.16793600000017
-9.9399999999999995 ; -949.28778399999976
-9.9199999999999999 ; -943.43148800000006
-9.9000000000000004 ; -937.59900000000005
-9.8800000000000008 ; -931.7902720000003
-9.8599999999999994 ; -926.0052559999998
-9.8399999999999999 ; -920.24390399999993
-9.8200000000000003 ; -914.506168
-9.8000000000000007 ; -908.79200000000026
-9.7799999999999994 ; -903.10135199999968
-9.7599999999999998 ; -897.43417599999998
-9.7400000000000002 ; -891.79042400000014
-9.7200000000000006 ; -886.17004800000018
-9.6999999999999993 ; -880.57299999999975
-9.6799999999999997 ; -874.99923200000001
-9.6600000000000001 ; -869.44869600000004
-9.6400000000000006 ; -863.9213440000002
-9.6199999999999992 ; -858.41712799999971
-9.5999999999999996 ; -852.93600000000004
-9.5800000000000001 ; -847.47791199999995
-9.5600000000000005 ; -842.04281600000013
-9.5399999999999991 ; -836.6306639999998
-9.5199999999999996 ; -831.24140799999998
-9.5 ; -825.875
-9.4800000000000004 ; -820.53139199999998
-9.4600000000000009 ; -815.21053600000027
-9.4399999999999995 ; -809.91238399999986
-9.4199999999999999 ; -804.636888
-9.4000000000000004 ; -799.38400000000013
-9.3800000000000008 ; -794.15367200000014
-9.3599999999999994 ; -788.94585599999982
-9.3399999999999999 ; -783.76050399999997
-9.3200000000000003 ; -778.59756800000002
-9.3000000000000007 ; -773.45700000000022
-9.2799999999999994 ; -768.33875199999989
-9.2599999999999998 ; -763.24277599999994
-9.2400000000000002 ; -758.16902400000004
-9.2200000000000006 ; -753.11744800000019
-9.1999999999999993 ; -748.08799999999974
-9.1799999999999997 ; -743.08063199999992
-9.1600000000000001 ; -738.09529600000008
-9.1400000000000006 ; -733.1319440000002
-9.1199999999999992 ; -728.19052799999986
-9.0999999999999996 ; -723.27099999999996
-9.0800000000000001 ; -718.37331199999994
-9.0600000000000005 ; -713.49741600000016
-9.0399999999999991 ; -708.6432639999997
-9.0199999999999996 ; -703.81080799999995
-9. ; -699.
-8.9800000000000004 ; -694.21079200000008
-8.9600000000000009 ; -689.44313600000021
-8.9399999999999995 ; -684.69698399999982
-8.9199999999999999 ; -679.97228800000005
-8.9000000000000004 ; -675.26900000000001
-8.879999999999999 ; -670.58707199999981
-8.8599999999999994 ; -665.9264559999998
-8.8399999999999999 ; -661.287104
-8.8200000000000003 ; -656.66896799999995
-8.8000000000000007 ; -652.07200000000023
-8.7799999999999994 ; -647.49615199999982
-8.7599999999999998 ; -642.94137599999999
-8.7400000000000002 ; -638.40762400000006
-8.7200000000000006 ; -633.89484800000014
-8.6999999999999993 ; -629.40299999999979
-8.6799999999999997 ; -624.93203200000005
-8.6600000000000001 ; -620.48189600000001
-8.6400000000000006 ; -616.05254400000013
-8.620000000000001 ; -611.64392800000019
-8.5999999999999996 ; -607.25599999999997
-8.5800000000000001 ; -602.88871199999994
-8.5600000000000005 ; -598.5420160000001
-8.5399999999999991 ; -594.21586399999978
-8.5199999999999996 ; -589.9102079999999
-8.5 ; -585.625
-8.4800000000000004 ; -581.3601920000001
-8.4600000000000009 ; -577.1157360000002
-8.4399999999999995 ; -572.89158399999985
-8.4199999999999999 ; -568.68768799999998
-8.4000000000000004 ; -564.50400000000002
-8.379999999999999 ; -560.34047199999986
-8.3599999999999994 ; -556.19705599999986
-8.3399999999999999 ; -552.07370400000002
-8.3200000000000003 ; -547.97036800000001
-8.3000000000000007 ; -543.88700000000017
-8.2799999999999994 ; -539.82355199999984
-8.2599999999999998 ; -535.77997599999992
-8.2400000000000002 ; -531.75622399999997
-8.2200000000000006 ; -527.75224800000012
-8.1999999999999993 ; -523.76799999999992
-8.1799999999999997 ; -519.80343199999993
-8.1600000000000001 ; -515.85849599999995
-8.1400000000000006 ; -511.93314400000008
-8.120000000000001 ; -508.02732800000013
-8.0999999999999996 ; -504.14099999999991
-8.0800000000000001 ; -500.27411199999995
-8.0600000000000005 ; -496.42661600000014
-8.0399999999999991 ; -492.59846399999981
-8.0199999999999996 ; -488.78960799999987
-8. ; -485.
-7.9800000000000004 ; -481.22959200000008
-7.96 ; -477.47833600000001
-7.9399999999999995 ; -473.74618399999991
-7.9199999999999999 ; -470.03308799999996
-7.9000000000000004 ; -466.33900000000006
-7.8799999999999999 ; -462.66387200000003
-7.8599999999999994 ; -459.00765599999988
-7.8399999999999999 ; -455.37030399999998
-7.8200000000000003 ; -451.75176800000008
-7.7999999999999998 ; -448.15199999999999
-7.7799999999999994 ; -444.57095199999992
-7.7599999999999998 ; -441.00857599999995
-7.7400000000000002 ; -437.46482400000002
-7.7200000000000006 ; -433.93964800000009
-7.7000000000000002 ; -430.43300000000005
-7.6799999999999997 ; -426.94483199999996
-7.6600000000000001 ; -423.47509600000001
-7.6400000000000006 ; -420.02374400000008
-7.6200000000000001 ; -416.59072800000001
-7.5999999999999996 ; -413.17599999999993
-7.5800000000000001 ; -409.77951200000001
-7.5600000000000005 ; -406.40121600000003
-7.54 ; -403.04106400000001
-7.5199999999999996 ; -399.69900799999994
-7.5 ; -396.375
-7.4800000000000004 ; -393.06899200000009
-7.46 ; -389.780936
-7.4399999999999995 ; -386.51078399999994
-7.4199999999999999 ; -383.258488
-7.4000000000000004 ; -380.02400000000006
-7.3799999999999999 ; -376.80727200000001
-7.3599999999999994 ; -373.60825599999993
-7.3399999999999999 ; -370.42690399999998
-7.3200000000000003 ; -367.26316800000006
-7.2999999999999998 ; -364.11700000000002
-7.2799999999999994 ; -360.98835199999991
-7.2599999999999998 ; -357.87717599999996
-7.2400000000000002 ; -354.78342399999997
-7.2200000000000006 ; -351.70704800000004
-7.2000000000000002 ; -348.64800000000002
-7.1799999999999997 ; -345.60623199999998
-7.1600000000000001 ; -342.58169599999997
-7.1400000000000006 ; -339.57434400000005
-7.1200000000000001 ; -336.58412800000002
-7.0999999999999996 ; -333.61099999999993
-7.0800000000000001 ; -330.65491200000002
-7.0600000000000005 ; -327.71581600000007
-7.04 ; -324.79366399999998
-7.0199999999999996 ; -321.88840799999991
-7. ; -319.
-6.9800000000000004 ; -316.12839200000008
-6.96 ; -313.27353600000004
-6.9399999999999995 ; -310.43538399999994
-6.9199999999999999 ; -307.61388800000003
-6.9000000000000004 ; -304.80900000000008
-6.8799999999999999 ; -302.02067199999999
-6.8599999999999994 ; -299.24885599999993
-6.8399999999999999 ; -296.49350399999997
-6.8200000000000003 ; -293.75456800000006
-6.7999999999999998 ; -291.03199999999998
-6.7799999999999994 ; -288.32575199999991
-6.7599999999999998 ; -285.63577599999996
-6.7400000000000002 ; -282.96202400000004
-6.7200000000000006 ; -280.30444800000004
-6.7000000000000002 ; -277.66300000000001
-6.6799999999999997 ; -275.03763199999997
-6.6600000000000001 ; -272.42829599999999
-6.6400000000000006 ; -269.83494400000006
-6.6200000000000001 ; -267.25752800000004
-6.5999999999999996 ; -264.69599999999997
-6.5800000000000001 ; -262.15031199999999
-6.5600000000000005 ; -259.62041600000003
-6.54 ; -257.10626400000001
-6.5199999999999996 ; -254.60780799999998
-6.5 ; -252.125
-6.4800000000000004 ; -249.65779200000009
-6.46 ; -247.20613600000001
-6.4399999999999995 ; -244.76998399999991
-6.4199999999999999 ; -242.349288
-6.4000000000000004 ; -239.94400000000007
-6.3799999999999999 ; -237.55407200000002
-6.3599999999999994 ; -235.1794559999999
-6.3399999999999999 ; -232.82010399999999
-6.3200000000000003 ; -230.47596800000005
-6.2999999999999998 ; -228.14699999999996
-6.2799999999999994 ; -225.83315199999993
-6.2599999999999998 ; -223.53437599999998
-6.2400000000000002 ; -221.25062400000002
-6.2200000000000006 ; -218.98184800000007
-6.2000000000000002 ; -216.72800000000004
-6.1799999999999997 ; -214.48903199999998
-6.1600000000000001 ; -212.26489600000002
-6.1400000000000006 ; -210.05554400000005
-6.1200000000000001 ; -207.860928
-6.0999999999999996 ; -205.68099999999993
-6.0800000000000001 ; -203.51571200000001
-6.0600000000000005 ; -201.36501600000005
-6.04 ; -199.22886399999999
-6.0199999999999996 ; -197.10720799999996
-6. ; -195.
-5.9800000000000004 ; -192.90719200000004
-5.96 ; -190.82873599999999
-5.9400000000000004 ; -188.76458400000007
-5.9199999999999999 ; -186.714688
-5.9000000000000004 ; -184.67900000000003
-5.8799999999999999 ; -182.65747199999998
-5.8600000000000003 ; -180.65005600000003
-5.8399999999999999 ; -178.65670399999996
-5.8200000000000003 ; -176.67736800000003
-5.7999999999999998 ; -174.71199999999999
-5.7800000000000002 ; -172.76055200000002
-5.7599999999999998 ; -170.82297599999998
-5.7400000000000002 ; -168.899224
-5.7199999999999998 ; -166.98924799999998
-5.7000000000000002 ; -165.09300000000002
-5.6799999999999997 ; -163.210432
-5.6600000000000001 ; -161.34149600000003
-5.6399999999999997 ; -159.48614399999997
-5.6200000000000001 ; -157.64432800000003
-5.5999999999999996 ; -155.81599999999997
-5.5800000000000001 ; -154.00111200000001
-5.5599999999999996 ; -152.19961599999996
-5.54 ; -150.411464
-5.5199999999999996 ; -148.63660799999997
-5.5 ; -146.875
-5.4800000000000004 ; -145.12659200000004
-5.46 ; -143.391336
-5.4400000000000004 ; -141.66918400000006
-5.4199999999999999 ; -139.96008800000001
-5.4000000000000004 ; -138.26400000000001
-5.3799999999999999 ; -136.580872
-5.3600000000000003 ; -134.91065600000002
-5.3399999999999999 ; -133.25330399999999
-5.3200000000000003 ; -131.608768
-5.2999999999999998 ; -129.97699999999998
-5.2800000000000002 ; -128.35795200000001
-5.2599999999999998 ; -126.75157599999997
-5.2400000000000002 ; -125.15782400000003
-5.2199999999999998 ; -123.57664799999998
-5.2000000000000002 ; -122.00800000000004
-5.1799999999999997 ; -120.45183199999997
-5.1600000000000001 ; -118.90809600000001
-5.1399999999999997 ; -117.37674399999996
-5.1200000000000001 ; -115.85772800000002
-5.0999999999999996 ; -114.35099999999998
-5.0800000000000001 ; -112.856512
-5.0599999999999996 ; -111.37421599999996
-5.04 ; -109.90406400000001
-5.0199999999999996 ; -108.44600799999996
-5. ; -107.
-4.9800000000000004 ; -105.56599200000002
-4.96 ; -104.14393600000001
-4.9400000000000004 ; -102.73378400000004
-4.9199999999999999 ; -101.33548799999998
-4.9000000000000004 ; -99.949000000000026
-4.8799999999999999 ; -98.574271999999993
-4.8600000000000003 ; -97.21125600000002
-4.8399999999999999 ; -95.859904
-4.8200000000000003 ; -94.520168000000012
-4.7999999999999998 ; -93.192000000000007
-4.7800000000000002 ; -91.875352000000007
-4.7599999999999998 ; -90.570175999999989
-4.7400000000000002 ; -89.276424000000006
-4.7199999999999998 ; -87.994047999999992
-4.7000000000000002 ; -86.723000000000013
-4.6799999999999997 ; -85.463231999999977
-4.6600000000000001 ; -84.214696000000004
-4.6399999999999997 ; -82.977343999999988
-4.6200000000000001 ; -81.751128000000008
-4.5999999999999996 ; -80.535999999999973
-4.5800000000000001 ; -79.331912000000017
-4.5599999999999996 ; -78.138815999999991
-4.54 ; -76.956663999999989
-4.5199999999999996 ; -75.785407999999961
-4.5 ; -74.625
-4.4800000000000004 ; -73.475392000000028
-4.46 ; -72.336536000000009
-4.4400000000000004 ; -71.208384000000024
-4.4199999999999999 ; -70.090887999999993
-4.4000000000000004 ; -68.984000000000023
-4.3799999999999999 ; -67.887671999999995
-4.3600000000000003 ; -66.801856000000015
-4.3399999999999999 ; -65.726504000000006
-4.3200000000000003 ; -64.661568000000017
-4.2999999999999998 ; -63.606999999999999
-4.2800000000000002 ; -62.562752000000003
-4.2599999999999998 ; -61.528775999999979
